Genotype,Compartment,Trial,Time_ds,Time,dff0
Chrimson,gamma2,3,27.0,2.6999999999999997,0.10050625405273128
Chrimson,gamma2,3,28.0,2.8,0.16450705849907177
Chrimson,gamma2,3,29.0,2.9,0.13102395125607247
Chrimson,gamma2,3,30.0,3.0,0.3143257253510766
Chrimson,gamma2,3,31.0,3.1,0.42457982836013475
Chrimson,gamma2,3,32.0,3.2,0.5323709059559345
Chrimson,gamma2,3,33.0,3.3000000000000003,0.44840366446996627
Chrimson,gamma2,3,34.0,3.4,0.7751102231968905
Chrimson,gamma2,3,35.0,3.5,0.7773354637359583
Chrimson,gamma2,3,36.0,3.6,0.8502159361707321
Chrimson,gamma2,3,37.0,3.6999999999999997,0.7945581078160194
Chrimson,gamma2,3,38.0,3.8,0.8922458914455857
Chrimson,gamma2,3,39.0,3.9,1.0178984381565854
Chrimson,gamma2,3,40.0,4.0,0.9701849117512016
Chrimson,gamma2,3,41.0,4.1000000000000005,0.9123917515660702
Chrimson,gamma2,3,42.0,4.2,1.0962826643045915
Chrimson,gamma2,3,43.0,4.3,
Chrimson,gamma2,4,0.0,0.025000000000000005,0.10259964625434437
Chrimson,gamma2,4,1.0,0.09999999999999999,0.0853570033685378
Chrimson,gamma2,4,2.0,0.2,0.06596266097527596
Chrimson,gamma2,4,3.0,0.3,0.08219983680152414
Chrimson,gamma2,4,4.0,0.4,0.055322138239654796
Chrimson,gamma2,4,5.0,0.5,0.09302759984734754
Chrimson,gamma2,4,6.0,0.6,-0.03579864918852127
Chrimson,gamma2,4,7.0,0.7000000000000001,-0.051460250982453215
Chrimson,gamma2,4,8.0,0.8,-0.13988459919401786
Chrimson,gamma2,4,9.0,0.9,-0.1477259016358282
Chrimson,gamma2,4,10.0,1.0,-0.10700984821469292
Chrimson,gamma2,4,11.0,1.0999999999999999,-0.10841437397833398
Chrimson,gamma2,4,12.0,1.2,-0.050886017572883226
Chrimson,gamma2,4,13.0,1.3,0.010340223240499399
Chrimson,gamma2,4,14.0,1.4,-0.042149179136692895
Chrimson,gamma2,4,15.0,1.5,0.08509334756180913
Chrimson,gamma2,4,16.0,1.6,0.006327739361487917
Chrimson,gamma2,4,17.0,1.7,0.11286658211805849
Chrimson,gamma2,4,18.0,1.8,0.10607677478342215
Chrimson,gamma2,4,19.0,1.9000000000000001,-0.022934033317156783
Chrimson,gamma2,4,20.0,2.0,1.0399224047554565
Chrimson,gamma2,4,21.0,2.1,2.676244522438896
Chrimson,gamma2,4,22.0,2.2,1.5928783438482836
Chrimson,gamma2,4,23.0,2.3000000000000003,-0.06461846323520888
Chrimson,gamma2,4,24.0,2.4,0.04417620072876227
Chrimson,gamma2,4,25.0,2.5,0.13919194410854363
Chrimson,gamma2,4,26.0,2.6,0.22212242030668056
Chrimson,gamma2,4,27.0,2.6999999999999997,0.2322557407700355
Chrimson,gamma2,4,28.0,2.8,0.5910068344947591
Chrimson,gamma2,4,29.0,2.9,0.5320346273917824
Chrimson,gamma2,4,30.0,3.0,0.8030812873195853
Chrimson,gamma2,4,31.0,3.1,1.0735836544124806
Chrimson,gamma2,4,32.0,3.2,1.060726188529095
Chrimson,gamma2,4,33.0,3.3000000000000003,1.1425899758956026
Chrimson,gamma2,4,34.0,3.4,1.1856212847992142
Chrimson,gamma2,4,35.0,3.5,1.1157864584590163
Chrimson,gamma2,4,36.0,3.6,1.3213593378396127
Chrimson,gamma2,4,37.0,3.6999999999999997,1.4989990016829278
Chrimson,gamma2,4,38.0,3.8,1.3088419432594822
Chrimson,gamma2,4,39.0,3.9,1.1990301935054866
Chrimson,gamma2,4,40.0,4.0,1.3417770222623806
Chrimson,gamma2,4,41.0,4.1000000000000005,1.4008564791850437
Chrimson,gamma2,4,42.0,4.2,1.3201420523861738
Chrimson,gamma2,4,43.0,4.3,
Chrimson,gamma2,5,0.0,0.025000000000000005,0.32452372331563123
Chrimson,gamma2,5,1.0,0.09999999999999999,0.2484764838066286
Chrimson,gamma2,5,2.0,0.2,0.2650419109035881
Chrimson,gamma2,5,3.0,0.3,0.20520467837559245
Chrimson,gamma2,5,4.0,0.4,0.1898824301029162
Chrimson,gamma2,5,5.0,0.5,0.17887667602241844
Chrimson,gamma2,5,6.0,0.6,0.0649779857460405
Chrimson,gamma2,5,7.0,0.7000000000000001,0.013406447763199547
Chrimson,gamma2,5,8.0,0.8,-0.07316684740699779
Chrimson,gamma2,5,9.0,0.9,-0.12095066767306377
Chrimson,gamma2,5,10.0,1.0,-0.116914393349587
Chrimson,gamma2,5,11.0,1.0999999999999999,-0.05651592950263773
Chrimson,gamma2,5,12.0,1.2,-0.10336172563194743
Chrimson,gamma2,5,13.0,1.3,-0.03440111994936653
Chrimson,gamma2,5,14.0,1.4,-0.11283458204086003
Chrimson,gamma2,5,15.0,1.5,-0.10910860768498547
Chrimson,gamma2,5,16.0,1.6,-0.16777904900827323
Chrimson,gamma2,5,17.0,1.7,-0.14749635495248917
Chrimson,gamma2,5,18.0,1.8,-0.11244749866290746
Chrimson,gamma2,5,19.0,1.9000000000000001,-0.1638741772220974
Chrimson,gamma2,5,20.0,2.0,1.4197614969737218
Chrimson,gamma2,5,21.0,2.1,2.333421149411537
Chrimson,gamma2,5,22.0,2.2,0.9332701205991807
Chrimson,gamma2,5,23.0,2.3000000000000003,-0.20269531538822913
Chrimson,gamma2,5,24.0,2.4,-0.1732896439686347
Chrimson,gamma2,5,25.0,2.5,-0.0807264512095478
Chrimson,gamma2,5,26.0,2.6,0.1357477510611583
Chrimson,gamma2,5,27.0,2.6999999999999997,0.2591133608848239
Chrimson,gamma2,5,28.0,2.8,0.38477297404040456
Chrimson,gamma2,5,29.0,2.9,0.5192567425246687
Chrimson,gamma2,5,30.0,3.0,0.6457122909287796
Chrimson,gamma2,5,31.0,3.1,0.8594032924696672
Chrimson,gamma2,5,32.0,3.2,0.9973359817673042
Chrimson,gamma2,5,33.0,3.3000000000000003,1.145700528521685
Chrimson,gamma2,5,34.0,3.4,1.358398095217316
Chrimson,gamma2,5,35.0,3.5,1.2990437274348237
Chrimson,gamma2,5,36.0,3.6,1.3502669695356624
Chrimson,gamma2,5,37.0,3.6999999999999997,1.3292682899678985
Chrimson,gamma2,5,38.0,3.8,1.336943464676749
Chrimson,gamma2,5,39.0,3.9,1.269244639984877
Chrimson,gamma2,5,40.0,4.0,1.3382008919689325
Chrimson,gamma2,5,41.0,4.1000000000000005,1.5766474191139086
Chrimson,gamma2,5,42.0,4.2,1.5872379886714287
Chrimson,gamma2,5,43.0,4.3,1.4991179431525214
Chrimson,gamma2,6,0.0,0.025000000000000005,-0.06484347390455063
Chrimson,gamma2,6,1.0,0.09999999999999999,-0.10663961503388779
Chrimson,gamma2,6,2.0,0.2,0.03279982734888973
Chrimson,gamma2,6,3.0,0.3,0.03914109401551954
Chrimson,gamma2,6,4.0,0.4,-0.08721488572127631
Chrimson,gamma2,6,5.0,0.5,-0.06579586595276128
Chrimson,gamma2,6,6.0,0.6,-0.02305325055104688
Chrimson,gamma2,6,7.0,0.7000000000000001,-0.025423689633370012
Chrimson,gamma2,6,8.0,0.8,-0.05707084520818295
Chrimson,gamma2,6,9.0,0.9,0.007314555860752321
Chrimson,gamma2,6,10.0,1.0,-0.043249879748945966
Chrimson,gamma2,6,11.0,1.0999999999999999,-0.07399753339706065
Chrimson,gamma2,6,12.0,1.2,-0.02496950033814569
Chrimson,gamma2,6,13.0,1.3,-0.12173179271436751
Chrimson,gamma2,6,14.0,1.4,0.0957864141551716
Chrimson,gamma2,6,15.0,1.5,0.08773343082868997
Chrimson,gamma2,6,16.0,1.6,0.1535490843443943
Chrimson,gamma2,6,17.0,1.7,0.01575663294828929
Chrimson,gamma2,6,18.0,1.8,0.09043711466263937
Chrimson,gamma2,6,19.0,1.9000000000000001,0.025543154733009128
Chrimson,gamma2,6,20.0,2.0,0.9233000772824532
Chrimson,gamma2,6,21.0,2.1,2.370443335724484
Chrimson,gamma2,6,22.0,2.2,1.6475226618451582
Chrimson,gamma2,6,23.0,2.3000000000000003,0.4751646667358303
Chrimson,gamma2,6,24.0,2.4,0.5084403202478361
Chrimson,gamma2,6,25.0,2.5,0.6193975075437769
Chrimson,gamma2,6,26.0,2.6,0.5313975918720825
Chrimson,gamma2,6,27.0,2.6999999999999997,0.5583611977356367
Chrimson,gamma2,6,28.0,2.8,0.569279864009511
Chrimson,gamma2,6,29.0,2.9,0.3673557361833338
Chrimson,gamma2,6,30.0,3.0,0.5815451941465055
Chrimson,gamma2,6,31.0,3.1,0.7720298914254569
Chrimson,gamma2,6,32.0,3.2,0.7571555618678494
Chrimson,gamma2,6,33.0,3.3000000000000003,0.6977007776512231
Chrimson,gamma2,6,34.0,3.4,0.8366150174287741
Chrimson,gamma2,6,35.0,3.5,0.9385339117219483
Chrimson,gamma2,6,36.0,3.6,1.0272535768793971
Chrimson,gamma2,6,37.0,3.6999999999999997,0.8047256029057754
Chrimson,gamma2,6,38.0,3.8,0.7170075213081535
Chrimson,gamma2,6,39.0,3.9,0.7881595291817544
Chrimson,gamma2,6,40.0,4.0,0.9485253364949047
Chrimson,gamma2,6,41.0,4.1000000000000005,0.9437988829088527
Chrimson,gamma2,6,42.0,4.2,1.0835915425366949
Chrimson,gamma2,6,43.0,4.3,
Chrimson,gamma2,7,0.0,0.025000000000000005,-0.05573322929348301
Chrimson,gamma2,7,1.0,0.09999999999999999,0.004630654381673205
Chrimson,gamma2,7,2.0,0.2,-0.042312412083102394
Chrimson,gamma2,7,3.0,0.3,-0.02478175689912539
Chrimson,gamma2,7,4.0,0.4,-0.005774352146674188
Chrimson,gamma2,7,5.0,0.5,0.02884703190297914
Chrimson,gamma2,7,6.0,0.6,-0.08048385170133174
Chrimson,gamma2,7,7.0,0.7000000000000001,-0.01770616177971133
Chrimson,gamma2,7,8.0,0.8,0.03801840603875495
Chrimson,gamma2,7,9.0,0.9,-0.06974821943376634
Chrimson,gamma2,7,10.0,1.0,-0.016288659254103922
Chrimson,gamma2,7,11.0,1.0999999999999999,-0.02176662721758486
Chrimson,gamma2,7,12.0,1.2,0.003368079468160823
Chrimson,gamma2,7,13.0,1.3,-0.021645749630126183
Chrimson,gamma2,7,14.0,1.4,0.04190623785172272
Chrimson,gamma2,7,15.0,1.5,0.060631027399693095
Chrimson,gamma2,7,16.0,1.6,0.03750254816551559
Chrimson,gamma2,7,17.0,1.7,0.012106337290563355
Chrimson,gamma2,7,18.0,1.8,0.042995157639590234
Chrimson,gamma2,7,19.0,1.9000000000000001,0.05174737597209367
Chrimson,gamma2,7,20.0,2.0,0.4079385546875424
Chrimson,gamma2,7,21.0,2.1,0.9731359351255097
Chrimson,gamma2,7,22.0,2.2,0.642404640831083
Chrimson,gamma2,7,23.0,2.3000000000000003,0.1510491653200415
Chrimson,gamma2,7,24.0,2.4,0.1254374177891418
Chrimson,gamma2,7,25.0,2.5,0.2161885649504328
Chrimson,gamma2,7,26.0,2.6,0.2216832174259855
Chrimson,gamma2,7,27.0,2.6999999999999997,0.2977656139739769
Chrimson,gamma2,7,28.0,2.8,0.1590151685836938
Chrimson,gamma2,7,29.0,2.9,0.10664963569559431
Chrimson,gamma2,7,30.0,3.0,0.1250410755023757
Chrimson,gamma2,7,31.0,3.1,0.16768600735731654
Chrimson,gamma2,7,32.0,3.2,0.21512211817882515
Chrimson,gamma2,7,33.0,3.3000000000000003,0.1874282116414184
Chrimson,gamma2,7,34.0,3.4,0.3346325971483914
Chrimson,gamma2,7,35.0,3.5,0.44400195728054137
Chrimson,gamma2,7,36.0,3.6,0.5065246125176361
Chrimson,gamma2,7,37.0,3.6999999999999997,0.5219697036926423
Chrimson,gamma2,7,38.0,3.8,0.489169314960536
Chrimson,gamma2,7,39.0,3.9,0.4494516637235742
Chrimson,gamma2,7,40.0,4.0,0.40249497724894406
Chrimson,gamma2,7,41.0,4.1000000000000005,0.4688737977760951
Chrimson,gamma2,7,42.0,4.2,0.4882765233145733
Chrimson,gamma2,7,43.0,4.3,0.5134759250471281
Chrimson,gamma2,8,0.0,0.025000000000000005,-0.054037269610118975
Chrimson,gamma2,8,1.0,0.09999999999999999,-0.15859131298816606
Chrimson,gamma2,8,2.0,0.2,-0.09822122315341968
Chrimson,gamma2,8,3.0,0.3,-0.0624485873221429
Chrimson,gamma2,8,4.0,0.4,-0.047186453930168494
Chrimson,gamma2,8,5.0,0.5,0.047041073130207334
Chrimson,gamma2,8,6.0,0.6,-0.023392870232365092
Chrimson,gamma2,8,7.0,0.7000000000000001,0.10884420227885405
Chrimson,gamma2,8,8.0,0.8,-0.07772497373372114
Chrimson,gamma2,8,9.0,0.9,0.043783240077862016
Chrimson,gamma2,8,10.0,1.0,0.010776504508026318
Chrimson,gamma2,8,11.0,1.0999999999999999,-0.07057484464208648
Chrimson,gamma2,8,12.0,1.2,-0.06837051335304337
Chrimson,gamma2,8,13.0,1.3,0.05473973986203066
Chrimson,gamma2,8,14.0,1.4,0.028422557236054292
Chrimson,gamma2,8,15.0,1.5,0.15328308125850074
Chrimson,gamma2,8,16.0,1.6,0.13298311628020607
Chrimson,gamma2,8,17.0,1.7,0.06180312914864657
Chrimson,gamma2,8,18.0,1.8,0.08250054975932741
Chrimson,gamma2,8,19.0,1.9000000000000001,-0.02045308313175509
Chrimson,gamma2,8,20.0,2.0,0.9433027097026411
Chrimson,gamma2,8,21.0,2.1,2.3691226655590025
Chrimson,gamma2,8,22.0,2.2,1.468419380848828
Chrimson,gamma2,8,23.0,2.3000000000000003,0.09110733745449202
Chrimson,gamma2,8,24.0,2.4,-0.020876194199428412
Chrimson,gamma2,8,25.0,2.5,0.02730064097865285
Chrimson,gamma2,8,26.0,2.6,-0.014826398221223313
Chrimson,gamma2,8,27.0,2.6999999999999997,0.036310585514045125
Chrimson,gamma2,8,28.0,2.8,0.22528037725706723
Chrimson,gamma2,8,29.0,2.9,0.37713082643079937
Chrimson,gamma2,8,30.0,3.0,0.47858748503432924
Chrimson,gamma2,8,31.0,3.1,0.48192309885079915
Chrimson,gamma2,8,32.0,3.2,0.6138539350550978
Chrimson,gamma2,8,33.0,3.3000000000000003,0.5982623532957051
Chrimson,gamma2,8,34.0,3.4,0.7945011850367726
Chrimson,gamma2,8,35.0,3.5,0.7211132015539862
Chrimson,gamma2,8,36.0,3.6,0.7681041855010137
Chrimson,gamma2,8,37.0,3.6999999999999997,0.8503901255080181
Chrimson,gamma2,8,38.0,3.8,0.6458609231069952
Chrimson,gamma2,8,39.0,3.9,0.5012888802013339
Chrimson,gamma2,8,40.0,4.0,0.4752547218217801
Chrimson,gamma2,8,41.0,4.1000000000000005,0.5448603611307936
Chrimson,gamma2,8,42.0,4.2,0.6141789039020693
Chrimson,gamma2,8,43.0,4.3,
Chrimson,gamma2,9,0.0,0.025000000000000005,-0.04357495006570452
Chrimson,gamma2,9,1.0,0.09999999999999999,-0.04426761114245973
Chrimson,gamma2,9,2.0,0.2,0.00175579346586896
Chrimson,gamma2,9,3.0,0.3,0.021678500337587225
Chrimson,gamma2,9,4.0,0.4,0.0011119257556042594
Chrimson,gamma2,9,5.0,0.5,0.008459933779212836
Chrimson,gamma2,9,6.0,0.6,-0.0360072012867116
Chrimson,gamma2,9,7.0,0.7000000000000001,-0.05604796763259593
Chrimson,gamma2,9,8.0,0.8,-0.04256871483646736
Chrimson,gamma2,9,9.0,0.9,-0.0496519420740846
Chrimson,gamma2,9,10.0,1.0,-0.05714940110834281
Chrimson,gamma2,9,11.0,1.0999999999999999,-0.01826040559059361
Chrimson,gamma2,9,12.0,1.2,0.008883378309386857
Chrimson,gamma2,9,13.0,1.3,0.03129386444742177
Chrimson,gamma2,9,14.0,1.4,0.0578388206677443
Chrimson,gamma2,9,15.0,1.5,0.046842911377342235
Chrimson,gamma2,9,16.0,1.6,0.030593696698898665
Chrimson,gamma2,9,17.0,1.7,0.029052099287676825
Chrimson,gamma2,9,18.0,1.8,0.006576100377850258
Chrimson,gamma2,9,19.0,1.9000000000000001,0.04243615383729571
Chrimson,gamma2,9,20.0,2.0,0.48681337944818315
Chrimson,gamma2,9,21.0,2.1,1.0376178088963448
Chrimson,gamma2,9,22.0,2.2,0.6748524363201787
Chrimson,gamma2,9,23.0,2.3000000000000003,0.06192620344530675
Chrimson,gamma2,9,24.0,2.4,-0.06402824214646433
Chrimson,gamma2,9,25.0,2.5,-0.019476827629328824
Chrimson,gamma2,9,26.0,2.6,0.0013555513757044669
Chrimson,gamma2,9,27.0,2.6999999999999997,0.12889083379930177
Chrimson,gamma2,9,28.0,2.8,0.25261238575250794
Chrimson,gamma2,9,29.0,2.9,0.3621913680951952
Chrimson,gamma2,9,30.0,3.0,0.3834915492363031
Chrimson,gamma2,9,31.0,3.1,0.4388686080796529
Chrimson,gamma2,9,32.0,3.2,0.48176173056081273
Chrimson,gamma2,9,33.0,3.3000000000000003,0.5399340010006056
Chrimson,gamma2,9,34.0,3.4,0.4851008346480675
Chrimson,gamma2,9,35.0,3.5,0.3628174927630996
Chrimson,gamma2,9,36.0,3.6,0.44246942204172124
Chrimson,gamma2,9,37.0,3.6999999999999997,0.49646525327979746
Chrimson,gamma2,9,38.0,3.8,0.615696450666452
Chrimson,gamma2,9,39.0,3.9,0.6347125563160331
Chrimson,gamma2,9,40.0,4.0,0.632877175068808
Chrimson,gamma2,9,41.0,4.1000000000000005,0.7026376994439522
Chrimson,gamma2,9,42.0,4.2,0.7326254883068662
Chrimson,gamma2,9,43.0,4.3,0.8535371565324469
Chrimson,gamma3,0,0.0,0.025000000000000005,-0.11273243409852547
Chrimson,gamma3,0,1.0,0.09999999999999999,-0.009666325825940366
Chrimson,gamma3,0,2.0,0.2,-0.06795758314987899
Chrimson,gamma3,0,3.0,0.3,-0.10793262173904021
Chrimson,gamma3,0,4.0,0.4,0.01606033149344612
Chrimson,gamma3,0,5.0,0.5,-0.08918541663562807
Chrimson,gamma3,0,6.0,0.6,-0.05569258149445964
Chrimson,gamma3,0,7.0,0.7000000000000001,-0.15575245455598838
Chrimson,gamma3,0,8.0,0.8,-0.061597235131194125
Chrimson,gamma3,0,9.0,0.9,0.044066583814099815
Chrimson,gamma3,0,10.0,1.0,-0.05008695097342293
Chrimson,gamma3,0,11.0,1.0999999999999999,-0.03470143954536135
Chrimson,gamma3,0,12.0,1.2,0.02672240078499879
Chrimson,gamma3,0,13.0,1.3,0.0774589022647334
Chrimson,gamma3,0,14.0,1.4,0.028396087914269997
Chrimson,gamma3,0,15.0,1.5,0.05028289534606841
Chrimson,gamma3,0,16.0,1.6,0.10625328405558729
Chrimson,gamma3,0,17.0,1.7,0.07610417312553956
Chrimson,gamma3,0,18.0,1.8,0.09577989413844676
Chrimson,gamma3,0,19.0,1.9000000000000001,0.11344275438474671
Chrimson,gamma3,0,20.0,2.0,1.4340540580095367
Chrimson,gamma3,0,21.0,2.1,2.276073389889063
Chrimson,gamma3,0,22.0,2.2,1.0625123616840413
Chrimson,gamma3,0,23.0,2.3000000000000003,0.05972949884620767
Chrimson,gamma3,0,24.0,2.4,0.01876670127016906
Chrimson,gamma3,0,25.0,2.5,0.10147059884169596
Chrimson,gamma3,0,26.0,2.6,0.2438586679878434
Chrimson,gamma3,0,27.0,2.6999999999999997,0.4500697817118971
Chrimson,gamma3,0,28.0,2.8,0.5825271949152171
Chrimson,gamma3,0,29.0,2.9,0.6824767242354602
Chrimson,gamma3,0,30.0,3.0,0.7889306380611046
Chrimson,gamma3,0,31.0,3.1,0.8283045419172059
Chrimson,gamma3,0,32.0,3.2,1.0022806829961717
Chrimson,gamma3,0,33.0,3.3000000000000003,1.1093581933851628
Chrimson,gamma3,0,34.0,3.4,1.1595078795486455
Chrimson,gamma3,0,35.0,3.5,1.1149876896008797
Chrimson,gamma3,0,36.0,3.6,1.1911049362135784
Chrimson,gamma3,0,37.0,3.6999999999999997,1.0554189156793596
Chrimson,gamma3,0,38.0,3.8,1.1566768466138289
Chrimson,gamma3,0,39.0,3.9,1.156571556784358
Chrimson,gamma3,0,40.0,4.0,1.3487204416571419
Chrimson,gamma3,0,41.0,4.1000000000000005,1.4704952891487721
Chrimson,gamma3,0,42.0,4.2,1.3175428596728214
Chrimson,gamma3,0,43.0,4.3,
Chrimson,gamma3,1,0.0,0.025000000000000005,0.09707777927002333
Chrimson,gamma3,1,1.0,0.09999999999999999,0.09377444801775692
Chrimson,gamma3,1,2.0,0.2,0.09256370322976899
Chrimson,gamma3,1,3.0,0.3,0.15047289554343032
Chrimson,gamma3,1,4.0,0.4,0.2013905928228336
Chrimson,gamma3,1,5.0,0.5,0.08737593192690703
Chrimson,gamma3,1,6.0,0.6,0.07326996069488641
Chrimson,gamma3,1,7.0,0.7000000000000001,-0.011593715519543654
Chrimson,gamma3,1,8.0,0.8,-0.039934676981989894
Chrimson,gamma3,1,9.0,0.9,-0.09478554702804069
Chrimson,gamma3,1,10.0,1.0,-0.11743664354851184
Chrimson,gamma3,1,11.0,1.0999999999999999,-0.12096115022661547
Chrimson,gamma3,1,12.0,1.2,-0.09642402475162752
Chrimson,gamma3,1,13.0,1.3,-0.061979447766114304
Chrimson,gamma3,1,14.0,1.4,-0.027913983256209994
Chrimson,gamma3,1,15.0,1.5,-0.03211123185456832
Chrimson,gamma3,1,16.0,1.6,-0.0708296426074438
Chrimson,gamma3,1,17.0,1.7,-0.10226451778533648
Chrimson,gamma3,1,18.0,1.8,-0.06371198860183891
Chrimson,gamma3,1,19.0,1.9000000000000001,0.006751769155140382
Chrimson,gamma3,1,20.0,2.0,0.82748102282671
Chrimson,gamma3,1,21.0,2.1,1.3381960546165068
Chrimson,gamma3,1,22.0,2.2,0.49341460894671274
Chrimson,gamma3,1,23.0,2.3000000000000003,-0.05132743587809411
Chrimson,gamma3,1,24.0,2.4,0.019110581635361057
Chrimson,gamma3,1,25.0,2.5,0.21063674252133704
Chrimson,gamma3,1,26.0,2.6,0.5035858185081645
Chrimson,gamma3,1,27.0,2.6999999999999997,0.7207479908210607
Chrimson,gamma3,1,28.0,2.8,0.9091195418617989
Chrimson,gamma3,1,29.0,2.9,0.9087216803199194
Chrimson,gamma3,1,30.0,3.0,0.8448547338631613
Chrimson,gamma3,1,31.0,3.1,0.7134310882637318
Chrimson,gamma3,1,32.0,3.2,0.5952849593917866
Chrimson,gamma3,1,33.0,3.3000000000000003,0.4568326384063419
Chrimson,gamma3,1,34.0,3.4,0.38370397099265213
Chrimson,gamma3,1,35.0,3.5,0.3522176153277112
Chrimson,gamma3,1,36.0,3.6,0.5137446346190305
Chrimson,gamma3,1,37.0,3.6999999999999997,0.5961874568190532
Chrimson,gamma3,1,38.0,3.8,0.7469188273078718
Chrimson,gamma3,1,39.0,3.9,0.7410764275894574
Chrimson,gamma3,1,40.0,4.0,0.7560375469118916
Chrimson,gamma3,1,41.0,4.1000000000000005,0.7330175069009076
Chrimson,gamma3,1,42.0,4.2,0.6864769221437474
Chrimson,gamma3,1,43.0,4.3,
Chrimson,gamma3,2,0.0,0.025000000000000005,0.03187528173390919
Chrimson,gamma3,2,1.0,0.09999999999999999,-0.018772589547122537
Chrimson,gamma3,2,2.0,0.2,0.00880056010188568
Chrimson,gamma3,2,3.0,0.3,-0.016686847778131304
Chrimson,gamma3,2,4.0,0.4,0.10444946879432808
Chrimson,gamma3,2,5.0,0.5,0.08364802742197781
Chrimson,gamma3,2,6.0,0.6,0.05021162591125006
Chrimson,gamma3,2,7.0,0.7000000000000001,0.006031693336418102
Chrimson,gamma3,2,8.0,0.8,0.032810121890882525
Chrimson,gamma3,2,9.0,0.9,0.01831974292073942
Chrimson,gamma3,2,10.0,1.0,-0.10378136292127402
Chrimson,gamma3,2,11.0,1.0999999999999999,-0.11966722792284128
Chrimson,gamma3,2,12.0,1.2,-0.051468820132649286
Chrimson,gamma3,2,13.0,1.3,0.013611671115691911
Chrimson,gamma3,2,14.0,1.4,0.026140026674765338
Chrimson,gamma3,2,15.0,1.5,0.0968202889015295
Chrimson,gamma3,2,16.0,1.6,0.04185582350132255
Chrimson,gamma3,2,17.0,1.7,-0.05291279520348927
Chrimson,gamma3,2,18.0,1.8,-0.10416428371783745
Chrimson,gamma3,2,19.0,1.9000000000000001,-0.012233699967071687
Chrimson,gamma3,2,20.0,2.0,0.6405749507627897
Chrimson,gamma3,2,21.0,2.1,1.700732534347164
Chrimson,gamma3,2,22.0,2.2,0.900472280124211
Chrimson,gamma3,2,23.0,2.3000000000000003,0.006627110217480636
Chrimson,gamma3,2,24.0,2.4,0.019287027949674962
Chrimson,gamma3,2,25.0,2.5,0.06186896144611054
Chrimson,gamma3,2,26.0,2.6,0.2978661858942754
Chrimson,gamma3,2,27.0,2.6999999999999997,0.32291291397489535
Chrimson,gamma3,2,28.0,2.8,0.11849346337220176
Chrimson,gamma3,2,29.0,2.9,0.3276263338357608
Chrimson,gamma3,2,30.0,3.0,0.5736215703670109
Chrimson,gamma3,2,31.0,3.1,0.5366372686266709
Chrimson,gamma3,2,32.0,3.2,0.1384160409051396
Chrimson,gamma3,2,33.0,3.3000000000000003,0.02694793964032664
Chrimson,gamma3,2,34.0,3.4,0.09306345795796375
Chrimson,gamma3,2,35.0,3.5,-0.039253860644506346
Chrimson,gamma3,2,36.0,3.6,-0.13897263981439048
Chrimson,gamma3,2,37.0,3.6999999999999997,-0.2062112498537921
Chrimson,gamma3,2,38.0,3.8,-0.10735707304113933
Chrimson,gamma3,2,39.0,3.9,-0.14536285344270286
